REST_ID,URL,COORD1,COORD2
3064,https://www.zomato.com/ncr/the-peppers-palam-vihar-gurgaon/info,28.5103123000,77.0419297000
3065,https://www.zomato.com/ncr/punjabian-di-shaan-rohini-new-delhi/info,28.7278838979,77.0509496704
3066,https://www.zomato.com/ncr/nuterro-sector-37-gurgaon/info,28.4368499496,77.0107145235
3067,https://www.zomato.com/ncr/sakhi-ki-rasoi-sector-7-gurgaon/info,28.4680735336,76.9954634830
3068,https://www.zomato.com/ncr/shree-sweets-wale-palam-new-delhi/info,28.5905027844,77.0814048126
3069,https://www.zomato.com/ncr/bite-rite-south-city-2-gurgaon/info,28.4202100363,77.0516664907
3070,https://www.zomato.com/ncr/om-baker-janakpuri-new-delhi/info,28.6127895290,77.0841983333
3071,https://www.zomato.com/ncr/bravo-diet-food-and-nutrition-dilshad-garden-new-delhi/info,28.6878429594,77.3228599504
3072,https://www.zomato.com/ncr/dwarka-chef-sector-5-dwarka-new-delhi/info,28.5992894693,77.0541877672
3073,https://www.zomato.com/ncr/connoisseur-new-friends-colony-new-delhi/info,28.5718524907,77.2662955150
3074,https://www.zomato.com/ncr/d-chilli-dragon-greater-kailash-gk-1-new-delhi/info,28.5585745147,77.2279442847
3075,https://www.zomato.com/ncr/ds-mini-kitchen-south-city-2-gurgaon/info,28.4311154957,77.0899241790
3076,https://www.zomato.com/ncr/profit-kitchen-sector-41-noida/info,28.5615646495,77.3594422638
3077,https://www.zomato.com/ncr/deli-chic-sector-132-noida/info,28.5101801878,77.4057891592
3078,https://www.zomato.com/ncr/delux-food-chef-ka-kitchen-dlf-phase-3-gurgaon/info,28.5101801878,77.4057891592
3079,https://www.zomato.com/ncr/hamburg-to-hyderabad-pitampura-new-delhi/info,28.6930840524,77.1116239205
3080,https://www.zomato.com/ncr/the-mulberry-retreat-sector-57-gurgaon/info,28.4207620295,77.0891952887
3081,https://www.zomato.com/ncr/psr-foods-saket-new-delhi/info,28.5175660017,77.1981767938
3082,https://www.zomato.com/ncr/tandoor-and-curry-shakarpur-new-delhi/info,28.6289564694,77.2775946558
3083,https://www.zomato.com/ncr/chick-snacks-corner-janakpuri-new-delhi/info,28.6156068266,77.0895050839
3084,https://www.zomato.com/ncr/oven-aroma-sector-14-gurgaon/info,28.4823074149,77.0495696738
3085,https://www.zomato.com/ncr/le-meilleur-chocolates-rohini-new-delhi/info,28.7339720336,77.1117801592
3086,https://www.zomato.com/ncr/the-vanilla-bean-model-town-new-delhi/info,28.7087654705,77.1955046430
3087,https://www.zomato.com/ncr/frozen-grills-sector-72-noida/info,28.5588866659,77.3893214017
3088,https://www.zomato.com/ncr/shahi-muradabadi-hyderabadi-chicken-biryani-vasant-kunj-new-delhi/info,28.5273918380,77.1515221149
3089,https://www.zomato.com/chao-cart-food-truck/info,28.5389819363,77.2865505517
3090,https://www.zomato.com/ncr/muscovado-cakes-n-chocolates-vasant-kunj-new-delhi/info,28.5340883769,77.1486833319
3091,https://www.zomato.com/ncr/urban-palate-naraina-new-delhi/info,28.6281103949,77.1365919337
3092,https://www.zomato.com/ncr/monicas-kitchen-sector-33-gurgaon/info,28.4313419314,77.0335183293
3093,https://www.zomato.com/ncr/tasty-but-healthy-sushant-lok-gurgaon/info,28.4496580345,77.0837074891
3094,https://www.zomato.com/ncr/south-indian-dosa-corner-vasant-kunj-new-delhi/info,28.5191308911,77.1710207686
3095,https://www.zomato.com/ncr/food-connect-malviya-nagar-new-delhi/info,28.5320435829,77.2143089399
3096,https://www.zomato.com/ncr/china-wok-1-defence-colony-new-delhi/info,28.5732649365,77.2258058935
3097,https://www.zomato.com/ncr/dadajis-momos-vivek-vihar-new-delhi/info,28.6712259017,77.3181640729
3098,https://www.zomato.com/ncr/al-karim-mahipalpur-new-delhi/info,28.5459619490,77.1253668889
3099,https://www.zomato.com/ncr/bawarchi-punjabi-bagh-new-delhi/info,28.6671351356,77.1170781925
3100,https://www.zomato.com/ncr/celebakes-rohini-new-delhi/info,28.6671351356,77.1170781925
3101,https://www.zomato.com/ncr/shiva-caterers-kalkaji-new-delhi/info,28.5399857153,77.2584731877
3102,https://www.zomato.com/swag-sadda-desi-food-truck/info,28.5853843374,77.3991801962
3103,https://www.zomato.com/cafeast-food-truck/info,28.4453113131,77.0388133451
3104,https://www.zomato.com/ncr/new-anna-mess-karol-bagh-new-delhi/info,28.4453113131,77.0388133451
3105,https://www.zomato.com/ncr/k-b-eating-point-jangpura-new-delhi/info,28.5797292029,77.2601837665
3106,https://www.zomato.com/ncr/daawat-e-mehak-jangpura-new-delhi/info,28.5764451520,77.2625990957
3107,https://www.zomato.com/ncr/maan-singh-halwai-jangpura-new-delhi/info,28.5792457584,77.2581714392
3108,https://www.zomato.com/ncr/tangy-spices-sector-5-dwarka-new-delhi/info,28.6024945070,77.0593902469
3109,https://www.zomato.com/ncr/garage-rajouri-garden-new-delhi/info,28.6389867141,77.1201912314
3110,https://www.zomato.com/ncr/awadh-celebrations-kalkaji-new-delhi/info,28.5321186949,77.2658425570
3111,https://www.zomato.com/ncr/shahi-chicken-corner-kapashera-new-delhi/info,28.5166070830,77.0790776610
3112,https://www.zomato.com/ncr/the-magic-oven-suraj-kund-faridabad/info,28.5022408187,77.2848983109
3113,https://www.zomato.com/ncr/amit-dhaba-mukherjee-nagar-new-delhi/info,28.7112349701,77.2160346061
3114,https://www.zomato.com/ncr/d-boston-bake-rohini-new-delhi/info,28.7320807746,77.1148787811
3115,https://www.zomato.com/ncr/achi-restaurant-majnu-ka-tila-new-delhi/info,28.7022362185,77.2281856835
3116,https://www.zomato.com/ncr/food-on-wheels-1-jail-road-new-delhi/info,28.6231003172,77.1022780985
3117,https://www.zomato.com/ncr/mehar-chocolates-pitampura-new-delhi/info,28.6842452177,77.1359673142
3118,https://www.zomato.com/ncr/cookie-shookie-anand-vihar-new-delhi/info,28.6599607596,77.3128355294
3119,https://www.zomato.com/ncr/bcb-express-meals-indirapuram-ghaziabad/info,28.6401307809,77.3787853494
3120,https://www.zomato.com/ncr/rama-durga-rajinder-nagar-new-delhi/info,28.6416141060,77.1852136776
3121,https://www.zomato.com/ncr/south-indian-food-plaza-vivek-vihar-new-delhi/info,28.6670748290,77.3183290288
3122,https://www.zomato.com/ncr/washington-cafe-delhi-university-gtb-nagar-new-delhi/info,28.6944151658,77.2040947527
3123,https://www.zomato.com/ncr/lmb-food-point-sector-2-dwarka-new-delhi/info,28.6076800000,77.0762800000
3124,https://www.zomato.com/ncr/go-south-crossing-republik-ghaziabad/info,28.6254600041,77.4352478608
3125,https://www.zomato.com/ncr/the-knights-kitchen-sector-53-noida/info,28.5616253112,77.3655157909
3126,https://www.zomato.com/ncr/sugar-cake-sector-71-noida/info,28.5943421921,77.3869808391
3127,https://www.zomato.com/ncr/mothers-kitchen-sector-42-faridabad/info,28.4619030658,77.2952392325
3128,https://www.zomato.com/ncr/special-chicken-biryani-vasundhara-enclave-new-delhi/info,28.5892301143,77.3061772808
3129,https://www.zomato.com/ncr/chinese-fast-food-corner-sector-62-noida/info,28.6238825690,77.3656921461
3130,https://www.zomato.com/garden-hut-food-truck/info,28.6414243146,77.3679203913
3131,https://www.zomato.com/ncr/mughlai-changezi-malviya-nagar-new-delhi/info,28.5384871122,77.2156077996
3132,https://www.zomato.com/ncr/chinese-chakkar-sector-10-dwarka-new-delhi/info,28.5831709573,77.0561742783
3133,https://www.zomato.com/ncr/rds-authentic-aroma-palam-vihar-gurgaon/info,28.4967303149,77.0214282721
3134,https://www.zomato.com/ncr/shri-balaji-shudh-vaishno-dhaba-sector-62-noida/info,28.6219460584,77.3550602049
3135,https://www.zomato.com/ncr/spicy-curry-mayur-vihar-phase-2-new-delhi/info,28.6197890732,77.3008081689
3136,https://www.zomato.com/ncr/choco-bee-crossing-republik-ghaziabad/info,28.6245317924,77.4345407635
3137,https://www.zomato.com/ncr/rapchick-biryani-r-k-puram-new-delhi/info,28.5735352335,77.1734233573
3138,https://www.zomato.com/ncr/food-corner-kailash-colony-new-delhi/info,28.5525689578,77.2410405055
3139,https://www.zomato.com/ncr/moon-of-taj-lajpat-nagar-2-new-delhi/info,28.5692074531,77.2426836938
3140,https://www.zomato.com/ncr/cooksafari-omega-1-greater-noida/info,28.4514344051,77.5105307624
3141,https://www.zomato.com/ncr/delhi-6-chaat-corner-rohini-new-delhi/info,28.7074092499,77.1106127277
3142,https://www.zomato.com/ncr/tahini-mediterranean-lounge-shahpur-jat-new-delhi/info,28.5496996102,77.2155229747
3143,https://www.zomato.com/ncr/chocolite-south-extension-2-new-delhi/info,28.5636586356,77.2201890126
3144,https://www.zomato.com/ncr/shahi-hyderbadi-biryani-naraina-new-delhi/info,28.6213983549,77.1362965554
3145,https://www.zomato.com/ncr/lapaalap-sector-3-noida/info,28.5817724821,77.3191239685
3146,https://www.zomato.com/ncr/doodhia-the-milk-man-rohini-new-delhi/info,28.7344071389,77.1141358092
3147,https://www.zomato.com/ncr/special-chicken-biryani-south-extension-2-new-delhi/info,28.5642449207,77.2190846130
3148,https://www.zomato.com/ncr/the-baking-fusion-safdarjung-new-delhi/info,28.5606399960,77.1986230463
3149,https://www.zomato.com/ncr/spice-grill-express-sector-6-dwarka-new-delhi/info,28.5953183602,77.0651194453
3150,https://www.zomato.com/ncr/yum-yum-chinese-fast-food-3-najafgarh-new-delhi/info,28.5953183602,77.0651194453
3151,https://www.zomato.com/ncr/puran-singh-da-dhaba-1-mayapuri-phase-2-new-delhi/info,28.6183107372,77.1105627716
3152,https://www.zomato.com/ncr/the-sweet-shop-raj-nagar-ghaziabad/info,28.7039009915,77.4291183427
3153,https://www.zomato.com/ncr/bikaner-sweets-cake-bakers-tughlakabad-new-delhi/info,28.5233579208,77.2564712539
3154,https://www.zomato.com/ncr/the-everest-chinese-fast-food-kirti-nagar-new-delhi/info,28.6489212582,77.1309284493
3155,https://www.zomato.com/ncr/the-adda-1-saket-new-delhi/info,28.5279853946,77.2195858508
3156,https://www.zomato.com/ncr/ranas-food-corner-subhash-nagar-new-delhi/info,28.6356059357,77.1083036810
3157,https://www.zomato.com/ncr/the-cacao-pods-sector-44-noida/info,28.5473264419,77.3546327278
3158,https://www.zomato.com/ncr/mr-gold-shahdara-new-delhi/info,28.6687475155,77.2911475226
3159,https://www.zomato.com/ncr/cake-n-gift-laxmi-nagar-new-delhi/info,28.6375978097,77.2867265716
3160,https://www.zomato.com/ncr/shree-shyam-sweets-1-najafgarh-new-delhi/info,28.6026861351,76.9879442453
3161,https://www.zomato.com/ncr/udta-punjab-ashok-vihar-phase-3-new-delhi/info,28.6922270251,77.1777591482
3162,https://www.zomato.com/ncr/shahi-chicken-point-najafgarh-new-delhi/info,28.5905554808,76.9934293628
3163,https://www.zomato.com/ncr/kanhaiya-fast-food-najafgarh-new-delhi/info,28.6106088087,76.9857216999
3164,https://www.zomato.com/ncr/chinese-roll-hut-paschim-vihar-new-delhi/info,28.6755765411,77.1040949598
3165,https://www.zomato.com/ncr/surprise-bakers-bites-palam-new-delhi/info,28.5966992870,77.0841808990
3166,https://www.zomato.com/ncr/vishnu-ki-rasoi-sector-27-noida/info,28.5746850187,77.3282840475
3167,https://www.zomato.com/ncr/khannas-hot-pizza-krishna-nagar-new-delhi/info,28.6597957141,77.2829248756
3168,https://www.zomato.com/ncr/home-kitchen-rohini-new-delhi/info,28.7153201907,77.1072210744
3169,https://www.zomato.com/ncr/sector-55-china-town-sector-55-noida/info,28.7153201907,77.1072210744
3170,https://www.zomato.com/ncr/born-bawarchi-kaushambi-ghaziabad/info,28.6360176144,77.3283018172
3171,https://www.zomato.com/ncr/bikaner-sweets-restaurant-nangloi-new-delhi/info,28.6924367239,77.0820123330
3172,https://www.zomato.com/ncr/aggarwal-bikaner-sweets-shakarpur-new-delhi/info,28.6270274096,77.2799228132
3173,https://www.zomato.com/ncr/rajesh-eating-corner-shakarpur-new-delhi/info,28.6282019184,77.2788036615
3174,https://www.zomato.com/ncr/all-things-sweet-vasant-kunj-new-delhi/info,28.5304715211,77.1505293623
3175,https://www.zomato.com/ncr/hotel-delhi-43-najafgarh-new-delhi/info,28.6209477703,76.9873266667
3176,https://www.zomato.com/ncr/baker-house-cake-gallery-rajendar-nagar-ghaziabad/info,28.6839100000,77.3686200000
3177,https://www.zomato.com/ahmedabad/jay-hind-bhajiya-satellite/info,23.0192520776,72.5056450814
3178,https://www.zomato.com/ahmedabad/the-clay-oven-adalaj/info,23.1357356946,72.5502160192
3179,https://www.zomato.com/bangalore/gustos-pizza-bellandur-bangalore/info,12.9248785798,77.6746879891
3180,https://www.zomato.com/bangalore/tasty-magic-btm/info,12.9280189315,77.6091294363
3181,https://www.zomato.com/chandigarh/kohinoor-dhaba-dera-bassi-zirakpur/info,30.6096531008,76.8349010870
3182,https://www.zomato.com/ahmedabad/smokiez-bbq-airport-gandhinagar-highway-gandhinagar/info,23.1766461629,72.6284734905
3183,https://www.zomato.com/ahmedabad/the-food-story-satellite/info,23.0301990998,72.5090179592
3184,https://www.zomato.com/ahmedabad/vadilal-scoop-shop-ghatlodia/info,23.0809081501,72.5356908515
3185,https://www.zomato.com/ahmedabad/hobby-cook-prahlad-nagar/info,23.0071470000,72.5231840000
3186,https://www.zomato.com/ahmedabad/hotel-bait-inn-ashram-road/info,23.0347804349,72.5697243959
3187,https://www.zomato.com/ahmedabad/the-nine-bodakdev/info,23.0049507000,72.5010376000
3188,https://www.zomato.com/ahmedabad/punjab-sweets-1-ghatlodia/info,23.0826202786,72.5338485092
3189,https://www.zomato.com/ahmedabad/sankalp-vastral/info,23.0826202786,72.5338485092
3190,https://www.zomato.com/ahmedabad/havmor-fun-flavours-mani-nagar/info,23.0026766497,72.6194535568
3191,https://www.zomato.com/ahmedabad/foodwoodz-gota/info,23.0920975068,72.5283439457
3192,https://www.zomato.com/ahmedabad/swaad-kathiyawadi-thali-gota/info,23.0964565359,72.5467130542
3193,https://www.zomato.com/ahmedabad/kps-food-junction-sola/info,23.0638732742,72.5259923190
3194,https://www.zomato.com/ahmedabad/lucknowi-veg-and-non-veg-bopal/info,23.0173810000,72.4695320000
3195,https://www.zomato.com/bangalore/indian-coffee-house-restaurant-koramangala-5th-block/info,12.9338328893,77.6160106435
3196,https://www.zomato.com/bangalore/moto-store-café-ulsoor/info,12.9875304283,77.6208584011
3197,https://www.zomato.com/bangalore/clean-slate-cafe-malleshwaram/info,13.0044999235,77.5706984103
3198,https://www.zomato.com/bangalore/enerjuvate-studio-cafe-jayanagar-bangalore/info,12.9240416907,77.5734684616
3199,https://www.zomato.com/bangalore/sardar-ka-chullah-marathahalli/info,12.9329872074,77.6889932156
3200,https://www.zomato.com/bangalore/smoke-a-pot-jp-nagar-bangalore/info,12.9108406270,77.5783661753
3201,https://www.zomato.com/bangalore/tasty-homely-food-whitefield-bangalore/info,12.9108406270,77.5783661753
3202,https://www.zomato.com/bangalore/slv-corner-restaurant-basavanagudi/info,12.9483008606,77.5687595084
3203,https://www.zomato.com/bangalore/shetty-lunch-home-rt-nagar/info,13.0241683714,77.5985417515
3204,https://www.zomato.com/bangalore/juice-junction-food-court-hsr/info,12.9150752654,77.6516629010
3205,https://www.zomato.com/bangalore/khaja-military-hotel-hsr-bangalore/info,12.9067346782,77.6364950091
3206,https://www.zomato.com/bangalore/royal-dine-family-restaurant-btm-bangalore/info,12.9092438772,77.6110706851
3207,https://www.zomato.com/bangalore/new-food-magic-electronic-city/info,12.8496950918,77.6637110487
3208,https://www.zomato.com/chandigarh/raj-chinese-fast-food-sector-23/info,30.7376480440,76.7663941160
3209,https://www.zomato.com/chandigarh/mk-machhi-kukkad-kharar-road-mohali/info,30.7416867376,76.6761223599
3210,https://www.zomato.com/chandigarh/mehboobs-mughlai-corner-vip-road-zirakpur/info,30.6377040389,76.8133324385
3211,https://www.zomato.com/chandigarh/shama-dhaba-1-kharar-road-mohali/info,30.7458684729,76.6437350214
3212,https://www.zomato.com/chandigarh/golden-bakery-sector-37/info,30.7399712860,76.7482335493
3213,https://www.zomato.com/chandigarh/khatana-dairy-sweets-phase-9-mohali/info,30.6934499627,76.7342166603
3214,https://www.zomato.com/chandigarh/la-fusion-sector-11-panchkula/info,30.6849214499,76.8480881676
3215,https://www.zomato.com/chandigarh/chickenz-70-sector-70-mohali/info,30.6950137299,76.7116344720
3216,https://www.zomato.com/chandigarh/shahi-kabab-sector-44/info,30.7150207372,76.7513656989
3217,https://www.zomato.com/chandigarh/narula-bakery-sector-19-panchkula/info,30.6670460000,76.8167920000
3218,https://www.zomato.com/ncr/shahenshah-sector-51-noida/info,28.5835669432,77.3680943996
3219,https://www.zomato.com/ncr/grab-a-bite-vivek-vihar-new-delhi/info,28.6697588806,77.3120204732
3220,https://www.zomato.com/ncr/raina-di-hatti-mathura-road-new-delhi/info,28.4620507368,77.2903468832
3221,https://www.zomato.com/chandigarh/dhillon-food-center-restaurant-ambala-road-zirakpur/info,30.6655343015,76.8158094585
3222,https://www.zomato.com/chandigarh/juice-bar-kharar-road-mohali/info,30.7490798602,76.6661106795
3223,https://www.zomato.com/chandigarh/kenny-rogers-roasters-chandigarh-industrial-area/info,30.7053223121,76.8015327305
3224,https://www.zomato.com/chandigarh/noorani-dhaba-sector-26/info,30.7168741223,76.8167381734
3225,https://www.zomato.com/chennai/star-biryani-centre-gst-road/info,12.8409093912,80.0563296676
3226,https://www.zomato.com/chennai/fried-n-fries-1-gst-road/info,12.8427604000,80.0676364000
3227,https://www.zomato.com/chennai/luluva-vandalur/info,12.8365613740,80.1555331796
3228,https://www.zomato.com/chennai/hotel-ithiyas-bhavan-old-mahabalipuram-road-omr/info,12.9252249681,80.2311822027
3229,https://www.zomato.com/chennai/the-good-bowl-kilpauk/info,13.0879139715,80.2422054112
3230,https://www.zomato.com/chennai/kandys-pallikaranai/info,12.9423362775,80.2069759369
3231,https://www.zomato.com/chennai/taj-multi-cuisine-restaurant-potheri/info,12.8199456400,80.0370945409
3232,https://www.zomato.com/chennai/malaysian-parotta-perungudi/info,12.9382910000,80.2527660000
3233,https://www.zomato.com/chennai/star-chicken-biryani-purasavakkam/info,13.0889129376,80.2584304288
3234,https://www.zomato.com/chennai/biryanee-bowl-burmese-atho-ramapuram/info,13.0344642025,80.1838371903
3235,https://www.zomato.com/chennai/dine-n-fun-sholinganallur/info,12.8926457025,80.2283316851
3236,https://www.zomato.com/chennai/pandiyan-hotel-k-k-nagar/info,13.0445152905,80.1931977645
3237,https://www.zomato.com/chennai/shri-ganesh-bhavan-k-k-nagar/info,13.0364494979,80.2008564770
3238,https://www.zomato.com/chennai/curicrush-besant-nagar/info,13.0002393642,80.2707132697
3239,https://www.zomato.com/chennai/sri-padiyan-briyani-virugambakkam/info,13.0567829958,80.1942854002
3240,https://www.zomato.com/ncr/king-of-night-sector-49-noida/info,28.5576733938,77.3779377714
3241,https://www.zomato.com/ncr/exotic-meals-1-dlf-phase-3-gurgaon/info,28.4924603753,77.0943927392
3242,https://www.zomato.com/ncr/oggy-dobby-charmwood-village-faridabad/info,28.4927084850,77.2924266011
3243,https://www.zomato.com/ncr/captain-chang-vasant-kunj-new-delhi/info,28.5285050117,77.1514882520
3244,https://www.zomato.com/ncr/wheat-basket-1-netaji-subhash-place-new-delhi/info,28.6937287298,77.1485170349
3245,https://www.zomato.com/ncr/shibuya-food-bar-greater-kailash-gk-2-new-delhi/info,28.5328836558,77.2432875261
3246,https://www.zomato.com/ncr/cafe-coffee-day-the-lounge-hauz-khas-new-delhi/info,28.5510926215,77.2076775134
3247,https://www.zomato.com/ncr/mr-brown-indirapuram-ghaziabad/info,28.6382442999,77.3789895326
3248,https://www.zomato.com/ncr/punjabi-angithi-janakpuri-new-delhi/info,28.6229381567,77.0711584389
3249,https://www.zomato.com/ncr/foresta-bistro-and-cafe-saket-new-delhi/info,28.5180694673,77.1991759166
3250,https://www.zomato.com/ncr/asia-kitchen-by-mainland-china-dlf-phase-3-gurgaon/info,28.5024223169,77.0974605158
3251,https://www.zomato.com/ncr/punjabi-chaap-corner-rajinder-nagar-new-delhi/info,28.6415855638,77.1853615344
3252,https://www.zomato.com/hyderabad/punjabi-parotha-house-kukatpally/info,17.4852987551,78.3908438310
3253,https://www.zomato.com/hyderabad/desi-dibba-hitech-city/info,17.4473664563,78.3811929077
3254,https://www.zomato.com/hyderabad/eat-n-enjoy-kacheguda/info,17.3896459736,78.4954560176
3255,https://www.zomato.com/hyderabad/temptations-cafe-kondapur/info,17.4695650029,78.3628972247
3256,https://www.zomato.com/hyderabad/elees-bowenpally-secunderabad/info,17.4667704639,78.4937984124
3257,https://www.zomato.com/hyderabad/biryani-capital-s-r-nagar/info,17.4369905143,78.4340005741
3258,https://www.zomato.com/hyderabad/tiffins-house-kondapur/info,17.4608927733,78.3518485352
3259,https://www.zomato.com/hyderabad/huggs-muggs-sainikpuri-secunderabad/info,17.4886833215,78.5516781360
3260,https://www.zomato.com/hyderabad/liquor-lounge-boduppal/info,17.4069648014,78.5938354209
3261,https://www.zomato.com/hyderabad/backen-fresh-dilsukhnagar/info,17.3586428681,78.5216444358
3262,https://www.zomato.com/hyderabad/jha-food-point-1-marredpally-secunderabad/info,17.4505412698,78.5050868243
3263,https://www.zomato.com/hyderabad/harrys-the-pub-aditya-park-ameerpet/info,17.4371581257,78.4471293166
3264,https://www.zomato.com/hyderabad/shree-santosh-family-dhaba-kukatpally/info,17.4990359641,78.3842737084
3265,https://www.zomato.com/hyderabad/samosa-singh-banjara-hills/info,17.4056600000,78.4510470000
3266,https://www.zomato.com/hyderabad/mealboys-com-gachibowli/info,17.4056600000,78.4510470000
3267,https://www.zomato.com/indore/bulging-burgers-mr-10-road/info,22.7558718313,75.8951787651
3268,https://www.zomato.com/indore/khana-com-sudama-nagar/info,22.6903767418,75.8289231732
3269,https://www.zomato.com/indore/shree-parshwanath-pan-sadan-vijay-nagar/info,22.7540482832,75.9056182578
3270,https://www.zomato.com/indore/bawarchi-khana-yn-road/info,22.7350949903,75.8759044111
3271,https://www.zomato.com/indore/lootel-cafe-rajwada/info,22.7182164108,75.8535518870
3272,https://www.zomato.com/indore/mousa-family-restaurant-airport-road/info,22.7182164108,75.8535518870
3273,https://www.zomato.com/indore/aai-ci-puranpoli-sarafa-bazaar/info,22.7179550826,75.8523864672
3274,https://www.zomato.com/indore/kesriram-sweets-sarafa-bazaar/info,22.7179727107,75.8517001569
3275,https://www.zomato.com/indore/kyro-2-0-care-bar-bhawar-kuan/info,22.6942024413,75.8669129759
3276,https://www.zomato.com/indore/udta-punjab-vijay-nagar/info,22.7584627240,75.8856934682
3277,https://www.zomato.com/indore/kpk-khao-piyo-khisko-old-palasia/info,22.7210399606,75.8999564499
3278,https://www.zomato.com/indore/chai-village-2-ranjeet-hanuman/info,22.7001681293,75.8348300681
3279,https://www.zomato.com/indore/double-swad-1-bhawar-kuan/info,22.6880196518,75.8629355952
3280,https://www.zomato.com/indore/loves-cafe-sapna-sangeeta/info,22.6997419069,75.8667205274
3281,https://www.zomato.com/indore/spoon-cafe-old-palasia/info,22.7260176782,75.8944022655
3282,https://www.zomato.com/jaipur/shri-pandit-kulfi-vaishali-nagar/info,26.9058509591,75.7511424646
3283,https://www.zomato.com/jaipur/nwc-delivery-chitrakoot/info,26.9018199992,75.7367510721
3284,https://www.zomato.com/jaipur/praaji-veg-non-veg-restaurant-tonk-road/info,26.7844427031,75.8226769790
3285,https://www.zomato.com/jaipur/obiryani-by-oyo-c-scheme/info,26.9151415000,75.8038321000
3286,https://www.zomato.com/jaipur/h-r-veg-kitchen-1-tonk-road/info,26.8079739182,75.8053167164
3287,https://www.zomato.com/jaipur/veg-adda-vaishali-nagar/info,26.9055316448,75.7440714911
3288,https://www.zomato.com/jaipur/shankar-misthan-bhandar-malviya-nagar/info,26.9055316448,75.7440714911
3289,https://www.zomato.com/jaipur/hotel-royal-celebration-inn-ajmer-highway/info,26.8665093174,75.6938930601
3290,https://www.zomato.com/jaipur/friends-coffee-point-raja-park/info,26.8928776436,75.8279173449
3291,https://www.zomato.com/jaipur/my-way-cafe-tonk-road/info,26.8007113895,75.8473294973
3292,https://www.zomato.com/jaipur/shree-krishna-paviter-bhojnalay-and-restaurant-pink-city/info,26.9361512030,75.8424270898
3293,https://www.zomato.com/jaipur/jini-food-corner-malviya-nagar/info,26.8464208486,75.8177762479
3294,https://www.zomato.com/jaipur/taste-of-rajasthan-vaishali-nagar/info,26.9159618100,75.7447410375
3295,https://www.zomato.com/jaipur/shyam-pavitra-bhojnalya-malviya-nagar/info,26.8511334043,75.8190264925
3296,https://www.zomato.com/jaipur/ambiance-shastri-nagar/info,26.9356499421,75.7987399399
3297,https://www.zomato.com/kolkata/the-tea-factory-chowringhee/info,22.5469902371,88.3500689641
3298,https://www.zomato.com/kolkata/zaid-food-dot-com-entally/info,22.5573135625,88.3686885238
3299,https://www.zomato.com/kolkata/siam-37-prince-anwar-shah-road/info,22.5017136192,88.3577042073
3300,https://www.zomato.com/kolkata/the-99-barasat/info,22.7227631323,88.4877085313
3301,https://www.zomato.com/kolkata/d-den-new-market-area/info,22.5631421536,88.3527950943
3302,https://www.zomato.com/kolkata/thalaivaa-1-behala/info,22.5077675683,88.3068904281
3303,https://www.zomato.com/kolkata/kalapata-lake-market-area/info,22.5172535688,88.3490195498
3304,https://www.zomato.com/kolkata/pps-kitchen-bangur/info,22.6061465938,88.4116179496
3305,https://www.zomato.com/kolkata/the-super-snack-bar-loudon-street-area/info,22.5430616589,88.3559704944
3306,https://www.zomato.com/kolkata/dubbawala-street-cafe-sodepur/info,22.6860764142,88.3844123036
3307,https://www.zomato.com/kolkata/the-dragons-kitchen-new-alipore/info,22.5117488749,88.3295001090
3308,https://www.zomato.com/kolkata/koko-chino-jadavpur/info,22.4905100945,88.3722696081
3309,https://www.zomato.com/kolkata/arroz-a-casa-barasat/info,22.7299799925,88.4720383957
3310,https://www.zomato.com/kolkata/haji-shaheb-bhawanipur/info,22.5332126275,88.3462243527
3311,https://www.zomato.com/kolkata/shahs-kitchen-camac-street-area/info,22.5457884824,88.3537724242
3312,https://www.zomato.com/lucknow/mughlai-khwaab-gomti-nagar/info,26.8527196673,81.0024433583
3313,https://www.zomato.com/lucknow/urban-connect-sadar-bazaar/info,26.8766742308,80.9828873724
3314,https://www.zomato.com/lucknow/k-k-chines-point-rajajipuram/info,26.8431401311,80.8882982656
3315,https://www.zomato.com/lucknow/prem-tiffin-service-aashiana/info,26.7479633902,80.9500970319
3316,https://www.zomato.com/lucknow/hind-biryani-alambagh/info,26.8042650563,80.8915299922
3317,https://www.zomato.com/lucknow/castle-black-puj-gomti-nagar/info,26.8579108365,80.9947705641
3318,https://www.zomato.com/lucknow/noodle-station-1-alambagh/info,26.7937831879,80.8877105713
3319,https://www.zomato.com/lucknow/the-taste-of-china-alambagh/info,26.7989041389,80.8803049475
3320,https://www.zomato.com/lucknow/hotel-baba-sonrise-hazratganj/info,26.8453918018,80.9067682922
3321,https://www.zomato.com/lucknow/chai-peeni-hai-1-hazratganj/info,26.8576150165,80.9610203281
3322,https://www.zomato.com/lucknow/mr-pandas-gomti-nagar/info,26.8550036000,81.0135313000
3323,https://www.zomato.com/lucknow/the-lunch-box-aliganj/info,26.9236746151,80.9527279437
3324,https://www.zomato.com/lucknow/krishna-tiffin-service-nishatganj/info,26.8625918076,80.9480317310
3325,https://www.zomato.com/lucknow/swadishtam-restaurant-aashiana/info,26.8015633819,80.9628368542
3326,https://www.zomato.com/lucknow/ghar-ki-rasoi-1-aminabad/info,26.8480667057,80.9272633865
3327,https://www.zomato.com/mumbai/new-mezban-restaurant-malad-west/info,19.1960202643,72.8263487667
3328,https://www.zomato.com/mumbai/vishwa-lunch-home-vashi-navi-mumbai/info,19.0717894401,72.9974076524
